Algorithm: Kruskal's MST
6293 9027 1
6306 6804 1
6309 8658 1
6322 8456 1
6361 9504 1
6386 9896 1
6431 8178 1
6446 7321 1
6460 7855 1
6489 9309 1
6592 7557 1
6597 9151 1
6604 9773 1
6629 9131 1
6707 9596 1
6801 7765 1
6802 8318 1
6835 7525 1
6850 8515 1
6975 7821 1
7012 8331 1
7083 7520 1
7085 7766 1
7175 8522 1
7331 7849 1
7376 7702 1
7515 9311 1
7576 8647 1
7705 7845 1
7859 8888 1
8083 9134 1
8106 9775 1
8118 8222 1
8334 9823 1
8373 8614 1
8387 8820 1
8566 9915 1
8580 8934 1
8687 8752 1
8713 9079 1
8830 9290 1
8943 9105 1
8977 9867 1
9110 9242 1
9237 9933 1
9345 9375 1
9455 9563 1
20 102 2
26 590 2
27 2047 2
38 6641 2
39 6155 2
40 1287 2
48 2263 2
50 292 2
51 9032 2
54 448 2
64 9628 2
77 2011 2
83 143 2
85 579 2
103 6739 2
103 7703 2
104 249 2
106 9910 2
124 9528 2
127 387 2
129 2029 2
137 1824 2
140 6094 2
144 9844 2
154 8530 2
161 1947 2
164 5918 2
164 8433 2
166 5683 2
173 655 2
191 4202 2
204 5277 2
214 9375 2
217 6470 2
227 951 2
227 4975 2
253 7836 2
258 1745 2
275 7520 2
286 4643 2
293 1896 2
298 2890 2
319 3064 2
337 5329 2
351 2973 2
352 3033 2
355 1750 2
372 5290 2
373 7389 2
409 2676 2
431 729 2
447 1798 2
458 2802 2
482 4973 2
485 5257 2
487 9994 2
492 8974 2
498 9766 2
512 1411 2
532 1523 2
535 7607 2
539 6309 2
544 2560 2
551 1838 2
557 4959 2
570 8552 2
573 4493 2
577 971 2
598 9354 2
624 5908 2
644 1903 2
659 9211 2
670 5576 2
671 8915 2
675 4207 2
680 4376 2
687 8516 2
724 1094 2
725 2056 2
729 2743 2
735 4081 2
759 9431 2
763 5068 2
764 1839 2
772 1160 2
800 4106 2
804 8473 2
824 1080 2
848 2473 2
848 5800 2
852 6324 2
887 8562 2
942 9848 2
959 1549 2
964 2670 2
968 2331 2
979 1988 2
1008 1012 2
1021 9544 2
1033 7227 2
1034 7471 2
1039 7442 2
1041 5209 2
1063 1565 2
1090 1206 2
1095 9412 2
1102 8068 2
1112 7260 2
1156 7930 2
1164 2577 2
1175 1587 2
1204 4611 2
1209 7510 2
1211 1741 2
1260 6813 2
1293 1522 2
1332 9188 2
1362 9065 2
1389 3811 2
1390 9371 2
1392 2423 2
1405 7275 2
1408 5783 2
1450 9515 2
1452 9818 2
1460 3752 2
1465 8395 2
1524 1637 2
1525 5812 2
1538 4870 2
1554 5101 2
1555 1830 2
1566 3026 2
1575 8751 2
1592 5012 2
1621 4791 2
1624 5373 2
1632 8774 2
1645 4727 2
1657 6370 2
1669 3029 2
1710 6422 2
1710 8538 2
1716 7774 2
1748 2860 2
1765 2150 2
1785 3141 2
1788 4146 2
1819 5561 2
1841 8069 2
1845 7810 2
1869 3355 2
1873 8907 2
1876 7737 2
1903 2992 2
1911 4615 2
1929 4881 2
1948 5040 2
1950 7036 2
1999 9002 2
2005 4183 2
2038 4325 2
2070 9262 2
2081 3885 2
2096 2900 2
2115 5766 2
2149 6922 2
2149 7607 2
2160 5983 2
2180 5439 2
2182 2569 2
2188 2923 2
2192 2309 2
2233 6750 2
2239 5188 2
2267 8992 2
2299 6986 2
2337 2385 2
2340 5202 2
2341 4702 2
2348 2689 2
2360 8029 2
2392 3387 2
2422 7660 2
2449 3480 2
2458 3359 2
2475 2993 2
2504 4475 2
2529 5747 2
2594 8887 2
2604 3932 2
2618 4195 2
2619 9608 2
2632 7263 2
2678 8086 2
2681 3439 2
2688 6118 2
2834 4527 2
2838 3845 2
2857 6721 2
2868 4171 2
2874 4577 2
2912 5027 2
2916 5492 2
2985 3123 2
3072 4694 2
3084 3636 2
3119 5633 2
3120 8299 2
3127 6998 2
3129 9487 2
3170 4618 2
3198 8061 2
3202 9902 2
3236 6151 2
3242 6541 2
3280 6055 2
3281 8959 2
3283 8048 2
3296 9731 2
3308 5366 2
3321 4542 2
3377 8262 2
3387 7447 2
3427 9583 2
3438 4727 2
3440 9809 2
3449 3609 2
3456 4541 2
3458 9600 2
3494 7392 2
3511 7633 2
3528 6102 2
3563 3969 2
3568 9761 2
3586 6423 2
3624 4648 2
3705 5146 2
3726 6632 2
3749 7988 2
3767 6211 2
3773 9857 2
3802 4840 2
3839 7445 2
3849 7285 2
3857 9931 2
3901 9822 2
3922 6981 2
3923 6800 2
3929 8387 2
3930 7287 2
3980 5909 2
4008 9635 2
4024 7686 2
4060 4407 2
4067 4837 2
4087 9608 2
4125 8128 2
4148 5667 2
4151 6564 2
4176 8545 2
4246 6588 2
4286 5407 2
4337 7401 2
4346 6735 2
4347 5468 2
4402 5657 2
4421 8589 2
4440 7260 2
4503 9280 2
4513 8686 2
4515 7441 2
4563 9885 2
4569 6757 2
4644 6387 2
4669 6252 2
4670 6528 2
4698 6819 2
4699 8348 2
4724 6777 2
4726 5766 2
4761 7660 2
4762 5295 2
4780 5089 2
4794 5028 2
4794 6866 2
4814 8963 2
4821 7560 2
4849 7903 2
4865 8580 2
4896 8911 2
4973 8408 2
4992 8291 2
5036 5062 2
5043 8544 2
5058 5247 2
5068 7661 2
5070 8803 2
5076 7420 2
5088 5564 2
5092 7648 2
5092 9821 2
5123 5853 2
5181 7062 2
5190 9365 2
5198 6782 2
5208 7451 2
5212 7832 2
5327 6434 2
5340 6958 2
5369 8728 2
5441 9975 2
5443 6575 2
5455 9440 2
5467 8385 2
5469 5692 2
5505 8539 2
5559 6080 2
5625 5691 2
5660 6539 2
5737 7969 2
5826 6852 2
5846 7237 2
5869 8235 2
5901 6506 2
5993 9706 2
5996 8291 2
5999 8678 2
6021 6451 2
6240 8866 2
6248 9694 2
6277 8819 2
6289 9194 2
6293 9140 2
6425 6750 2
6432 8171 2
6460 9261 2
6528 6976 2
6535 8049 2
6577 8299 2
6591 8155 2
6605 6909 2
6615 7595 2
6616 9180 2
6643 7566 2
6647 9050 2
6725 9650 2
6819 9809 2
6854 6856 2
6939 7321 2
6954 9198 2
7052 9106 2
7083 7305 2
7139 8084 2
7254 9787 2
7313 7866 2
7537 9847 2
7582 8776 2
7582 9489 2
7590 9276 2
7595 9882 2
7613 9180 2
7622 8259 2
7628 7665 2
7702 9166 2
7735 9310 2
7770 8167 2
7800 8811 2
7846 9201 2
7875 8606 2
7945 8421 2
7947 8136 2
8052 8434 2
8096 8603 2
8112 9213 2
8122 8861 2
8285 9225 2
8372 9535 2
8383 8901 2
8437 9916 2
8507 8699 2
8512 9547 2
8518 8893 2
8564 9011 2
8635 9381 2
8650 9789 2
8696 9197 2
8726 9868 2
8798 9153 2
8857 9335 2
9023 9858 2
9758 9942 2
3 2265 3
11 19 3
23 33 3
32 346 3
33 1652 3
35 2405 3
51 4683 3
54 9158 3
61 8120 3
65 7395 3
89 3962 3
101 7282 3
133 5231 3
148 9677 3
160 1963 3
169 8220 3
171 345 3
172 236 3
188 5179 3
212 263 3
212 4083 3
215 7311 3
244 1302 3
281 8026 3
299 641 3
309 357 3
324 6580 3
370 452 3
427 502 3
440 750 3
440 9179 3
448 8836 3
452 5857 3
478 9279 3
499 2824 3
506 822 3
508 9531 3
529 5261 3
536 6187 3
536 8537 3
547 3926 3
600 1681 3
613 7355 3
633 9884 3
636 9126 3
656 3407 3
661 2627 3
679 4554 3
702 5051 3
713 1935 3
723 8932 3
742 7536 3
756 6592 3
764 7349 3
778 1155 3
778 5896 3
788 7227 3
806 1282 3
806 7516 3
816 1509 3
846 6722 3
846 6739 3
849 1925 3
851 8084 3
853 9633 3
858 5990 3
862 5021 3
865 7394 3
870 7891 3
871 9346 3
879 3350 3
883 947 3
892 6132 3
908 1441 3
909 8745 3
929 5840 3
952 1666 3
954 6727 3
958 5665 3
959 4009 3
967 8191 3
991 2845 3
1016 4471 3
1019 6761 3
1019 8233 3
1023 2275 3
1029 1548 3
1034 4478 3
1043 5090 3
1046 9938 3
1059 8462 3
1061 7457 3
1071 1291 3
1079 2045 3
1084 6770 3
1087 8184 3
1103 7403 3
1114 2822 3
1131 1888 3
1132 7371 3
1145 5000 3
1150 5717 3
1160 1335 3
1172 1446 3
1181 2943 3
1196 3292 3
1223 2331 3
1223 5269 3
1226 1385 3
1226 9067 3
1232 1747 3
1289 1761 3
1316 7982 3
1316 8821 3
1318 2879 3
1347 8196 3
1350 2723 3
1385 3927 3
1405 1793 3
1409 1540 3
1422 3094 3
1428 9380 3
1432 5026 3
1442 5166 3
1450 7129 3
1451 5019 3
1461 2613 3
1483 6949 3
1503 6498 3
1512 9641 3
1514 2922 3
1515 6968 3
1590 7361 3
1625 8880 3
1633 7823 3
1639 2599 3
1644 4343 3
1646 8004 3
1653 6225 3
1661 1815 3
1662 9533 3
1667 3467 3
1670 7179 3
1681 2774 3
1697 4657 3
1700 8252 3
1716 3634 3
1732 6827 3
1733 9311 3
1769 4539 3
1771 5863 3
1791 2152 3
1795 5664 3
1803 3288 3
1829 8222 3
1838 3767 3
1841 6044 3
1884 9033 3
1884 9708 3
1916 3880 3
1923 9557 3
1945 7444 3
1963 9764 3
1973 8046 3
1976 3128 3
2020 2440 3
2054 2256 3
2054 2847 3
2073 9694 3
2084 4820 3
2136 2452 3
2157 4659 3
2158 8263 3
2171 5555 3
2212 2903 3
2212 5537 3
2213 3068 3
2224 6391 3
2233 9410 3
2238 3710 3
2253 7665 3
2291 5366 3
2292 3454 3
2317 4515 3
2320 7528 3
2331 5762 3
2369 2439 3
2388 5809 3
2415 9756 3
2442 4616 3
2453 8202 3
2461 9339 3
2498 2924 3
2533 6356 3
2534 2874 3
2566 4345 3
2578 2725 3
2579 5504 3
2592 5342 3
2594 5306 3
2610 6848 3
2619 7334 3
2653 2958 3
2660 7029 3
2661 3083 3
2689 7209 3
2690 6445 3
2698 3023 3
2702 8563 3
2709 4288 3
2721 9867 3
2723 9750 3
2726 7663 3
2735 3297 3
2756 6321 3
2764 5646 3
2785 3033 3
2895 3672 3
2906 6109 3
2960 4351 3
2974 7430 3
2984 4299 3
3019 6798 3
3023 5855 3
3025 7541 3
3061 6837 3
3074 8169 3
3115 3743 3
3144 7255 3
3162 5499 3
3173 6911 3
3192 6138 3
3225 3938 3
3236 6187 3
3251 9512 3
3261 8614 3
3273 8934 3
3278 6114 3
3285 3970 3
3314 9968 3
3318 9898 3
3353 3920 3
3356 9816 3
3380 4301 3
3380 7625 3
3384 8185 3
3405 7946 3
3414 9863 3
3415 4059 3
3427 5378 3
3427 8595 3
3488 4892 3
3503 7123 3
3509 8374 3
3545 7704 3
3546 5624 3
3551 9630 3
3574 7092 3
3580 7583 3
3586 4025 3
3596 5584 3
3645 9927 3
3663 6137 3
3714 4007 3
3785 4325 3
3790 7911 3
3823 6443 3
3912 7406 3
3930 5183 3
3931 8030 3
3959 9697 3
3987 7977 3
4006 8426 3
4018 5500 3
4035 7400 3
4041 4646 3
4042 8639 3
4062 5814 3
4120 9936 3
4169 5226 3
4241 7970 3
4247 6605 3
4276 4895 3
4282 5124 3
4297 6117 3
4317 8942 3
4401 4458 3
4410 9251 3
4457 5660 3
4499 6860 3
4522 6737 3
4534 9704 3
4535 5192 3
4576 8236 3
4581 7613 3
4627 8790 3
4684 4982 3
4704 9085 3
4708 4735 3
4774 5679 3
4786 9507 3
4811 7751 3
4817 9298 3
4850 5475 3
4968 8223 3
4978 9595 3
4995 6051 3
5017 5611 3
5048 5634 3
5070 5964 3
5086 5305 3
5144 5963 3
5155 8808 3
5166 9144 3
5188 7264 3
5197 8053 3
5201 5936 3
5225 5797 3
5256 7774 3
5303 5916 3
5385 6910 3
5391 6862 3
5422 8997 3
5438 9562 3
5447 8375 3
5475 9328 3
5549 9772 3
5559 6031 3
5579 6000 3
5628 8582 3
5635 9707 3
5642 8156 3
5660 9807 3
5695 6197 3
5765 9718 3
5870 9445 3
5937 7570 3
5955 8250 3
6006 9009 3
6044 9102 3
6133 7949 3
6202 7831 3
6217 7085 3
6297 9210 3
6305 7980 3
6323 8293 3
6330 9064 3
6426 8961 3
6453 8087 3
6463 7029 3
6474 9594 3
6482 9840 3
6516 7834 3
6553 7284 3
6554 8525 3
6584 9347 3
6596 7503 3
6610 9756 3
6632 7643 3
6644 7156 3
6698 7589 3
6845 8683 3
6888 6998 3
6906 7055 3
6950 7033 3
6961 9525 3
7044 8050 3
7147 9976 3
7179 9199 3
7237 8432 3
7328 9577 3
7334 8666 3
7350 9950 3
7376 8295 3
7395 9224 3
7441 7989 3
7484 8015 3
7625 9492 3
7636 8384 3
7674 9776 3
7781 8204 3
7827 7932 3
7896 8807 3
8013 8372 3
8036 9319 3
8043 9049 3
8068 8203 3
8108 9346 3
8112 8475 3
8163 9646 3
8272 8850 3
8423 9683 3
8425 9082 3
8458 9228 3
8655 9108 3
8718 8988 3
8865 9109 3
8884 9220 3
8891 8968 3
9047 9790 3
9440 9523 3
5 8432 4
5 9994 4
7 118 4
9 9971 4
22 274 4
23 2411 4
30 311 4
38 4567 4
39 4633 4
43 9481 4
55 1507 4
82 8104 4
83 122 4
86 9861 4
87 861 4
118 2482 4
121 5256 4
126 8845 4
134 8084 4
139 531 4
142 571 4
144 225 4
145 1484 4
164 4379 4
185 1378 4
200 718 4
201 9369 4
206 2877 4
209 364 4
212 7052 4
215 5468 4
232 3411 4
266 719 4
290 370 4
293 1591 4
294 2874 4
308 1061 4
316 963 4
321 3724 4
321 9339 4
324 6473 4
330 9990 4
333 3284 4
342 7877 4
355 1101 4
386 2276 4
386 4119 4
395 5647 4
396 9595 4
398 917 4
437 8766 4
440 2286 4
440 4640 4
454 3215 4
478 4483 4
495 8091 4
504 7185 4
529 9424 4
546 7774 4
550 9830 4
556 9386 4
567 9190 4
583 5459 4
583 7291 4
608 2427 4
611 5167 4
626 5413 4
635 1217 4
638 4586 4
654 7537 4
681 6408 4
682 993 4
689 1916 4
698 1195 4
701 4138 4
704 6483 4
736 8353 4
761 7707 4
785 3808 4
790 2266 4
803 1630 4
808 5509 4
818 7218 4
819 9208 4
821 8058 4
824 8202 4
843 4655 4
897 8511 4
937 2053 4
965 5184 4
971 3938 4
973 7680 4
975 7985 4
1012 7514 4
1013 1957 4
1036 1447 4
1053 2366 4
1061 7512 4
1104 8530 4
1109 4810 4
1130 1495 4
1134 5892 4
1140 4736 4
1176 6861 4
1195 7610 4
1209 7249 4
1213 3255 4
1228 9364 4
1230 4366 4
1239 7958 4
1244 1623 4
1279 3743 4
1282 5984 4
1341 1353 4
1347 1674 4
1367 4204 4
1400 8927 4
1418 1749 4
1431 4257 4
1453 6128 4
1453 9812 4
1459 6383 4
1466 9767 4
1473 7557 4
1474 4576 4
1476 3737 4
1509 8229 4
1522 2344 4
1525 6511 4
1529 3375 4
1541 1635 4
1542 3811 4
1571 5820 4
1576 9042 4
1609 7056 4
1612 4892 4
1612 7671 4
1616 1641 4
1660 9297 4
1664 2324 4
1686 3400 4
1701 4916 4
1701 9200 4
1712 7433 4
1741 5036 4
1742 2557 4
1742 2657 4
1746 3403 4
1756 4008 4
1816 4730 4
1824 5974 4
1830 2907 4
1831 8867 4
1878 6410 4
1888 3463 4
1906 3308 4
1909 9817 4
1927 3435 4
1928 3142 4
1939 7404 4
1965 7046 4
2000 8452 4
2001 2954 4
2020 5915 4
2070 5522 4
2077 5142 4
2079 2513 4
2085 9550 4
2094 7096 4
2172 8728 4
2185 8552 4
2195 7407 4
2199 8812 4
2224 4584 4
2249 3825 4
2280 6245 4
2297 4096 4
2298 7978 4
2303 5031 4
2312 9583 4
2340 7306 4
2341 4700 4
2343 8195 4
2344 9943 4
2347 8833 4
2352 7218 4
2353 9484 4
2386 9977 4
2421 4996 4
2425 2525 4
2426 7732 4
2433 6737 4
2441 9254 4
2454 9358 4
2462 4871 4
2498 6368 4
2501 6633 4
2567 8435 4
2579 2621 4
2631 4631 4
2632 7873 4
2645 9373 4
2663 5586 4
2683 5882 4
2688 7137 4
2689 3141 4
2704 9944 4
2721 6654 4
2729 7412 4
2734 8091 4
2741 7746 4
2754 3050 4
2758 4564 4
2775 5763 4
2802 9743 4
2877 3695 4
2886 8130 4
2940 7990 4
2956 9073 4
2962 9369 4
2973 3969 4
2987 6625 4
3006 3144 4
3024 6604 4
3035 3617 4
3038 4190 4
3039 9957 4
3073 6596 4
3102 7477 4
3143 6827 4
3144 7356 4
3181 7705 4
3191 7023 4
3206 4192 4
3208 9972 4
3229 7869 4
3230 6592 4
3257 8247 4
3265 7200 4
3304 6676 4
3331 7449 4
3333 9697 4
3388 4718 4
3391 7930 4
3409 3790 4
3439 6130 4
3461 5095 4
3473 3707 4
3485 4893 4
3490 3623 4
3497 7663 4
3506 4661 4
3537 4584 4
3563 8838 4
3569 8565 4
3571 4828 4
3626 7366 4
3632 6968 4
3653 6490 4
3687 6504 4
3703 8239 4
3704 4665 4
3755 3809 4
3770 5419 4
3773 5518 4
3795 8553 4
3796 3977 4
3805 4023 4
3823 4191 4
3837 6507 4
3902 6027 4
3904 5771 4
3930 5754 4
4014 4641 4
4029 9336 4
4044 8851 4
4075 7091 4
4076 5321 4
4077 9635 4
4154 5111 4
4175 5654 4
4186 8721 4
4191 9391 4
4212 7008 4
4252 7394 4
4325 8791 4
4366 9338 4
4371 7867 4
4408 5038 4
4419 4842 4
4473 7952 4
4475 5051 4
4475 5498 4
4475 6640 4
4559 7902 4
4560 4754 4
4596 4800 4
4635 5285 4
4675 8793 4
4688 9753 4
4734 7478 4
4765 6807 4
4780 9625 4
4786 9297 4
4818 6632 4
4823 5081 4
4875 7741 4
4885 8263 4
4937 7294 4
4984 8121 4
5007 8952 4
5048 5971 4
5058 6700 4
5090 9178 4
5095 8190 4
5099 7127 4
5102 6384 4
5159 6205 4
5189 6556 4
5232 6950 4
5233 5794 4
5255 6819 4
5317 5752 4
5384 9670 4
5467 5787 4
5467 9521 4
5474 6428 4
5476 6745 4
5489 8444 4
5555 9377 4
5571 8155 4
5597 8091 4
5618 5665 4
5632 6445 4
5647 8725 4
5703 7482 4
5774 9968 4
5805 7331 4
5830 6140 4
5833 9999 4
5885 7952 4
5942 7917 4
5963 7103 4
5979 9240 4
6075 6495 4
6080 8089 4
6107 7581 4
6140 9189 4
6160 6227 4
6183 6733 4
6189 8693 4
6221 6464 4
6289 8408 4
6295 7875 4
6305 9421 4
6308 7737 4
6500 8311 4
6519 7651 4
6577 9139 4
6645 8628 4
6675 9542 4
6775 8323 4
6938 8914 4
6941 8523 4
7040 7836 4
7080 8001 4
7085 9319 4
7207 8268 4
7299 9782 4
7322 9886 4
7372 8518 4
7432 8651 4
7440 7752 4
7498 7647 4
7552 7765 4
7558 8305 4
7598 7633 4
7858 8995 4
7872 8761 4
7978 8089 4
7978 9540 4
8015 9839 4
8115 8649 4
8310 9698 4
8449 9653 4
8669 9682 4
8714 8734 4
8721 9728 4
8816 8934 4
8916 9492 4
9021 9669 4
9074 9465 4
9189 9515 4
9255 9614 4
9520 9916 4
9777 9986 4
9902 9979 4
3 4204 5
6 15 5
8 24 5
16 2156 5
18 692 5
18 1951 5
20 1392 5
22 5750 5
26 1870 5
40 8990 5
62 5045 5
64 2765 5
65 113 5
65 204 5
71 8947 5
79 2826 5
82 455 5
96 7639 5
101 6265 5
103 711 5
131 481 5
138 6932 5
145 3636 5
148 3232 5
152 5479 5
162 1542 5
169 2722 5
178 3522 5
192 7693 5
209 997 5
224 5307 5
237 304 5
244 2536 5
287 4316 5
299 1327 5
342 547 5
342 7254 5
344 9874 5
355 8683 5
360 6212 5
361 4245 5
368 5092 5
385 5845 5
415 5905 5
423 1144 5
431 4038 5
447 5864 5
467 2702 5
502 907 5
509 9990 5
510 5860 5
519 3298 5
527 8163 5
542 1364 5
548 4791 5
549 553 5
555 5800 5
566 1529 5
567 6465 5
586 1126 5
598 7963 5
638 9672 5
655 4923 5
663 5899 5
697 9146 5
709 2648 5
718 5567 5
721 1767 5
730 9078 5
751 1791 5
784 9786 5
815 5053 5
818 1323 5
823 9124 5
865 5775 5
866 3288 5
868 1145 5
872 5475 5
872 8652 5
880 3124 5
887 7542 5
891 1421 5
892 9448 5
895 6804 5
917 9774 5
918 2290 5
919 6337 5
934 1178 5
948 1212 5
953 1267 5
968 9476 5
985 1394 5
988 5934 5
989 8468 5
1003 4403 5
1011 8213 5
1054 7988 5
1078 4092 5
1078 6207 5
1078 8703 5
1087 6031 5
1087 7056 5
1095 3885 5
1107 8511 5
1109 6762 5
1109 7132 5
1121 6486 5
1124 1464 5
1127 4826 5
1133 3482 5
1154 8013 5
1156 7459 5
1190 8941 5
1206 5721 5
1213 2688 5
1220 4276 5
1272 4989 5
1359 8592 5
1388 5386 5
1434 6002 5
1454 2222 5
1466 7844 5
1479 6312 5
1486 9593 5
1491 1853 5
1518 9954 5
1526 3721 5
1526 9880 5
1546 2092 5
1547 4022 5
1588 8009 5
1593 3100 5
1631 4599 5
1651 5847 5
1669 6333 5
1676 9585 5
1687 4486 5
1704 3516 5
1710 7494 5
1731 7798 5
1735 7300 5
1743 7555 5
1768 9489 5
1790 5636 5
1792 4216 5
1793 3428 5
1795 9779 5
1799 5238 5
1813 1937 5
1813 6538 5
1815 9963 5
1825 8694 5
1829 8919 5
1833 2446 5
1877 5322 5
1885 6418 5
1887 2058 5
1917 3239 5
1918 5869 5
1931 3078 5
1933 6595 5
1936 8011 5
1964 4383 5
1982 8350 5
1994 7070 5
2001 6159 5
2058 6863 5
2059 2528 5
2060 2143 5
2075 5038 5
2093 9358 5
2123 7780 5
2132 9585 5
2134 5480 5
2144 7288 5
2159 5096 5
2193 8407 5
2198 2930 5
2225 7789 5
2248 5921 5
2258 5577 5
2270 4287 5
2275 3502 5
2346 5357 5
2367 6564 5
2403 2784 5
2409 4258 5
2421 4704 5
2431 6562 5
2438 3397 5
2494 7240 5
2512 8903 5
2528 5046 5
2558 9611 5
2573 4542 5
2578 5500 5
2585 3289 5
2624 8937 5
2626 3948 5
2647 7414 5
2702 3476 5
2736 4881 5
2739 9787 5
2749 7471 5
2755 9262 5
2792 2857 5
2793 3060 5
2794 7503 5
2796 4863 5
2806 7608 5
2824 5373 5
2829 9717 5
2838 7656 5
2858 3459 5
2925 8732 5
2942 4520 5
2957 4986 5
2972 3144 5
2978 7120 5
2980 4586 5
2981 9457 5
2988 3403 5
3015 4950 5
3044 5635 5
3056 5763 5
3063 4347 5
3063 9048 5
3105 3333 5
3110 3631 5
